"TimeInt";"TimeStr";"B_MASA1";"B_MASA2";"B_MASA_3";"B_MASA_4";"CAUDAL_1";"CAUDAL_2";"CAUDAL_ACUMUL.1";"CAUDAL_ACUMUL.2";"DECANTER";"DEC_HORAS_PARCIAL";"DEC_HORAS_TOTAL";"INT_MD";"PAR_BD";"RPM_BD";"RPM_DIF";"RPM_MD";"T_ROD_ALIM";"T_ROD_SAL";"VIBRAC"
1713262815;"16/04/2024 10:20:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.375;0.1855469
1713262875;"16/04/2024 10:21:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.375;0.1953125
1713262935;"16/04/2024 10:22:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.5;0.15625
1713262995;"16/04/2024 10:23:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.375;0.1757812
1713263055;"16/04/2024 10:24:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.375;0.1953125
1713263115;"16/04/2024 10:25:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.375;0.1953125
1713263175;"16/04/2024 10:26:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.5;0.1660156
1713263235;"16/04/2024 10:27:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.375;0.2148438
1713263295;"16/04/2024 10:28:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.375;0.1953125
1713263355;"16/04/2024 10:29:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.375;0.1953125
1713263415;"16/04/2024 10:30:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.25;0.1660156
1713263475;"16/04/2024 10:31:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.375;0.1953125
1713263535;"16/04/2024 10:32:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.375;0.1757812
1713263595;"16/04/2024 10:33:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.875;29.25;0.1757812
1713263655;"16/04/2024 10:34:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.25;0.1660156
1713263715;"16/04/2024 10:35:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.25;0.1855469
1713263775;"16/04/2024 10:36:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.375;0.1660156
1713263835;"16/04/2024 10:37:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.375;0.1855469
1713263895;"16/04/2024 10:38:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.875;29.25;0.1660156
1713263955;"16/04/2024 10:39:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.875;29.25;0.1855469
1713264015;"16/04/2024 10:40:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.875;29.125;0.1757812
1713264075;"16/04/2024 10:41:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29.125;0.1953125
1713264135;"16/04/2024 10:42:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.375;0.1855469
1713264195;"16/04/2024 10:43:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.125;0.1757812
1713264255;"16/04/2024 10:44:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.125;0.1660156
1713264315;"16/04/2024 10:45:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.875;29.25;0.1855469
1713264375;"16/04/2024 10:46:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.875;29.25;0.1855469
1713264435;"16/04/2024 10:47:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29.125;0.2148438
1713264495;"16/04/2024 10:48:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.875;29.125;0.1855469
1713264555;"16/04/2024 10:49:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.875;29;0.1953125
1713264615;"16/04/2024 10:50:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.875;29.125;0.1953125
1713264675;"16/04/2024 10:51:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29.125;0.1855469
1713264735;"16/04/2024 10:52:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29.125;0.1953125
1713264795;"16/04/2024 10:53:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29.125;0.1855469
1713264855;"16/04/2024 10:54:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29;0.1660156
1713264915;"16/04/2024 10:55:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29.125;0.1953125
1713264975;"16/04/2024 10:56:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29.125;0.1953125
1713265035;"16/04/2024 10:57:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.875;29.125;0.1855469
1713265095;"16/04/2024 10:58:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29;0.1757812
1713265155;"16/04/2024 10:59:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29;0.1953125
1713265215;"16/04/2024 11:00:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29;0.1660156
1713265275;"16/04/2024 11:01:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.875;29;0.1855469
1713265335;"16/04/2024 11:02:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29;0.1757812
1713265395;"16/04/2024 11:03:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29;0.1953125
1713265455;"16/04/2024 11:04:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29.125;0.15625
1713265515;"16/04/2024 11:05:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29;0.15625
1713265575;"16/04/2024 11:06:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;29;0.1855469
1713265635;"16/04/2024 11:07:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29;0.1855469
1713265695;"16/04/2024 11:08:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29;0.1660156
1713265755;"16/04/2024 11:09:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29;0.1953125
1713265815;"16/04/2024 11:10:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29;0.1660156
1713265875;"16/04/2024 11:11:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29;0.1855469
1713265935;"16/04/2024 11:12:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;29;0.1660156
1713265995;"16/04/2024 11:13:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29;0.1660156
1713266055;"16/04/2024 11:14:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;29;0.1953125
1713266115;"16/04/2024 11:15:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;29;0.1855469
1713266175;"16/04/2024 11:16:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;28.875;0.1660156
1713266235;"16/04/2024 11:17:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;28.875;0.2050781
1713266295;"16/04/2024 11:18:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;28.875;0.1953125
1713266355;"16/04/2024 11:19:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;29;0.1953125
1713266415;"16/04/2024 11:20:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;28.875;0.1757812
1713266475;"16/04/2024 11:21:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.75;28.875;0.15625
1713266535;"16/04/2024 11:22:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;28.875;0.1953125
1713266595;"16/04/2024 11:23:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;29;0.1855469
1713266655;"16/04/2024 11:24:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;29;0.1855469
1713266715;"16/04/2024 11:25:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;29;0.1855469
1713266775;"16/04/2024 11:26:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;28.875;0.1660156
1713266835;"16/04/2024 11:27:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;28.875;0.1660156
1713266895;"16/04/2024 11:28:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;28.75;0.1953125
1713266955;"16/04/2024 11:29:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;28.875;0.1855469
1713267015;"16/04/2024 11:30:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;28.875;0.1660156
1713267075;"16/04/2024 11:31:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.875;0.1855469
1713267135;"16/04/2024 11:32:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.875;0.1660156
1713267195;"16/04/2024 11:33:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;28.875;0.1757812
1713267255;"16/04/2024 11:34:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.75;0.1953125
1713267315;"16/04/2024 11:35:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.625;28.875;0.2050781
1713267376;"16/04/2024 11:36:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.875;0.2148438
1713267435;"16/04/2024 11:37:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.875;0.1757812
1713267495;"16/04/2024 11:38:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.75;0.1660156
1713267555;"16/04/2024 11:39:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.875;0.1953125
1713267615;"16/04/2024 11:40:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.75;0.2148438
1713267675;"16/04/2024 11:41:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.875;0.1855469
1713267735;"16/04/2024 11:42:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.75;0.1855469
1713267795;"16/04/2024 11:43:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.75;0.1855469
1713267855;"16/04/2024 11:44:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.875;0.1953125
1713267915;"16/04/2024 11:45:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.75;0.15625
1713267975;"16/04/2024 11:46:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.75;0.1660156
1713268035;"16/04/2024 11:47:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.625;0.1953125
1713268095;"16/04/2024 11:48:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.75;0.1953125
1713268155;"16/04/2024 11:49:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.75;0.234375
1713268215;"16/04/2024 11:50:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.75;0.1855469
1713268275;"16/04/2024 11:51:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.625;0.1660156
1713268335;"16/04/2024 11:52:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.625;0.1855469
1713268395;"16/04/2024 11:53:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.75;0.1660156
1713268455;"16/04/2024 11:54:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.5;28.625;0.1464844
1713268515;"16/04/2024 11:55:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.75;0.1660156
1713268575;"16/04/2024 11:56:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.625;0.1757812
1713268635;"16/04/2024 11:57:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.25;28.75;0.15625
1713268695;"16/04/2024 11:58:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.625;0.2050781
1713268755;"16/04/2024 11:59:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.625;0.1757812
1713268815;"16/04/2024 12:00:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.625;0.1855469
1713268875;"16/04/2024 12:01:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.625;0.1757812
1713268935;"16/04/2024 12:02:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.5;0.1757812
1713268995;"16/04/2024 12:03:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.25;28.625;0.1757812
1713269055;"16/04/2024 12:04:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.25;28.625;0.1660156
1713269115;"16/04/2024 12:05:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.625;0.15625
1713269175;"16/04/2024 12:06:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.625;0.1855469
1713269235;"16/04/2024 12:07:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.625;0.1757812
1713269295;"16/04/2024 12:08:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.5;0.1367188
1713269355;"16/04/2024 12:09:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.25;28.625;0.2050781
1713269415;"16/04/2024 12:10:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.25;28.625;0.1953125
1713269475;"16/04/2024 12:11:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.375;28.625;0.15625
1713269535;"16/04/2024 12:12:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.25;28.5;0.1953125
1713269595;"16/04/2024 12:13:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.25;28.5;0.2050781
1713269655;"16/04/2024 12:14:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.25;28.5;0.2050781
1713269715;"16/04/2024 12:15:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.25;28.625;0.1757812
1713269775;"16/04/2024 12:16:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1660156
1713269835;"16/04/2024 12:17:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.2246094
1713269895;"16/04/2024 12:18:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.25;28.5;0.1953125
1713269955;"16/04/2024 12:19:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1855469
1713270015;"16/04/2024 12:20:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.25;28.5;0.2050781
1713270075;"16/04/2024 12:21:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.25;28.625;0.15625
1713270135;"16/04/2024 12:22:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.25;28.375;0.2050781
1713270195;"16/04/2024 12:23:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.15625
1713270255;"16/04/2024 12:24:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.25;28.5;0.1660156
1713270315;"16/04/2024 12:25:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.2050781
1713270375;"16/04/2024 12:26:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1855469
1713270435;"16/04/2024 12:27:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1757812
1713270495;"16/04/2024 12:28:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1660156
1713270555;"16/04/2024 12:29:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1757812
1713270615;"16/04/2024 12:30:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1855469
1713270675;"16/04/2024 12:31:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1855469
1713270735;"16/04/2024 12:32:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1953125
1713270795;"16/04/2024 12:33:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1660156
1713270855;"16/04/2024 12:34:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1855469
1713270915;"16/04/2024 12:35:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1660156
1713270975;"16/04/2024 12:36:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.375;0.1757812
1713271035;"16/04/2024 12:37:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.15625
1713271095;"16/04/2024 12:38:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1660156
1713271155;"16/04/2024 12:39:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1855469
1713271215;"16/04/2024 12:40:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1660156
1713271275;"16/04/2024 12:41:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.2050781
1713271335;"16/04/2024 12:42:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.375;0.1660156
1713271395;"16/04/2024 12:43:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.375;0.1855469
1713271455;"16/04/2024 12:44:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1660156
1713271515;"16/04/2024 12:45:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.375;0.1757812
1713271575;"16/04/2024 12:46:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1953125
1713271635;"16/04/2024 12:47:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.375;0.1855469
1713271695;"16/04/2024 12:48:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.375;0.1855469
1713271755;"16/04/2024 12:49:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.5;0.2246094
1713271816;"16/04/2024 12:50:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.375;0.1464844
1713271875;"16/04/2024 12:51:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.375;0.1855469
1713271935;"16/04/2024 12:52:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.5;0.1757812
1713271995;"16/04/2024 12:53:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.375;0.2050781
1713272055;"16/04/2024 12:54:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.375;0.1757812
1713272115;"16/04/2024 12:55:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.25;0.1855469
1713272175;"16/04/2024 12:56:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.375;0.1953125
1713272235;"16/04/2024 12:57:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.375;0.1855469
1713272295;"16/04/2024 12:58:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.375;0.15625
1713272355;"16/04/2024 12:59:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.375;0.1757812
1713272416;"16/04/2024 13:00:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31.125;28.375;0.1757812
1713272475;"16/04/2024 13:01:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.375;0.1855469
1713272535;"16/04/2024 13:02:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.25;0.1660156
1713272595;"16/04/2024 13:03:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.25;0.1660156
1713272655;"16/04/2024 13:04:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.25;0.1757812
1713272715;"16/04/2024 13:05:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.375;0.1855469
1713272775;"16/04/2024 13:06:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.375;0.1660156
1713272835;"16/04/2024 13:07:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.25;0.2050781
1713272895;"16/04/2024 13:08:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.375;0.1660156
1713272955;"16/04/2024 13:09:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.375;0.2050781
1713273015;"16/04/2024 13:10:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.375;0.1855469
1713273075;"16/04/2024 13:11:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.25;0.1855469
1713273135;"16/04/2024 13:12:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.375;0.1855469
1713273195;"16/04/2024 13:13:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.375;0.1855469
1713273255;"16/04/2024 13:14:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.375;0.1855469
1713273315;"16/04/2024 13:15:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.375;0.1855469
1713273375;"16/04/2024 13:16:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.375;0.2050781
1713273435;"16/04/2024 13:17:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.25;0.1757812
1713273495;"16/04/2024 13:18:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.25;0.1953125
1713273555;"16/04/2024 13:19:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.25;0.1757812
1713273615;"16/04/2024 13:20:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.25;0.1855469
1713273675;"16/04/2024 13:21:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.25;0.1660156
1713273735;"16/04/2024 13:22:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.25;0.1660156
1713273795;"16/04/2024 13:23:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.25;0.1855469
1713273855;"16/04/2024 13:24:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.25;0.1855469
1713273915;"16/04/2024 13:25:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.25;0.1757812
1713273975;"16/04/2024 13:26:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.25;0.1953125
1713274035;"16/04/2024 13:27:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.375;0.1855469
1713274095;"16/04/2024 13:28:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;31;28.25;0.1757812
1713274155;"16/04/2024 13:29:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.25;0.1953125
1713274215;"16/04/2024 13:30:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.125;0.2050781
1713274275;"16/04/2024 13:31:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.25;0.15625
1713274335;"16/04/2024 13:32:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.125;0.1757812
1713274395;"16/04/2024 13:33:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.25;0.1855469
1713274455;"16/04/2024 13:34:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.25;0.1953125
1713274516;"16/04/2024 13:35:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.25;0.1953125
1713274575;"16/04/2024 13:36:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.25;0.1660156
1713274635;"16/04/2024 13:37:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.875;28.25;0.2148438
1713274695;"16/04/2024 13:38:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;30.75;28.25;0.1757812
